ID,DATE,Weights,Positions,ORIG_IDS,ID(),Partial Errors
LEN UN Equity,2020-01-01 00:00:00,,,SPX INDEX,LEN UN Equity,No permissions for Weights
LH UN Equity,2020-01-01 00:00:00,,,SPX INDEX,LH UN Equity,No permissions for Weights
LHX UN Equity,2020-01-01 00:00:00,,,SPX INDEX,LHX UN Equity,No permissions for Weights
LIN UN Equity,2020-01-01 00:00:00,,,SPX INDEX,LIN UN Equity,No permissions for Weights
LKQ UW Equity,2020-01-01 00:00:00,,,SPX INDEX,LKQ UW Equity,No permissions for Weights
LLY UN Equity,2020-01-01 00:00:00,,,SPX INDEX,LLY UN Equity,No permissions for Weights
LMT UN Equity,2020-01-01 00:00:00,,,SPX INDEX,LMT UN Equity,No permissions for Weights
LNC UN Equity,2020-01-01 00:00:00,,,SPX INDEX,LNC UN Equity,No permissions for Weights
LNT UW Equity,2020-01-01 00:00:00,,,SPX INDEX,LNT UW Equity,No permissions for Weights
LOW UN Equity,2020-01-01 00:00:00,,,SPX INDEX,LOW UN Equity,No permissions for Weights
LRCX UW Equity,2020-01-01 00:00:00,,,SPX INDEX,LRCX UW Equity,No permissions for Weights
LUMN UN Equity,2020-01-01 00:00:00,,,SPX INDEX,LUMN UN Equity,No permissions for Weights
LUV UN Equity,2020-01-01 00:00:00,,,SPX INDEX,LUV UN Equity,No permissions for Weights
LVS UN Equity,2020-01-01 00:00:00,,,SPX INDEX,LVS UN Equity,No permissions for Weights
LW UN Equity,2020-01-01 00:00:00,,,SPX INDEX,LW UN Equity,No permissions for Weights
LYB UN Equity,2020-01-01 00:00:00,,,SPX INDEX,LYB UN Equity,No permissions for Weights
LYV UN Equity,2020-01-01 00:00:00,,,SPX INDEX,LYV UN Equity,No permissions for Weights
M UN Equity,2020-01-01 00:00:00,,,SPX INDEX,M UN Equity,No permissions for Weights
MA UN Equity,2020-01-01 00:00:00,,,SPX INDEX,MA UN Equity,No permissions for Weights
MAA UN Equity,2020-01-01 00:00:00,,,SPX INDEX,MAA UN Equity,No permissions for Weights
MAR UW Equity,2020-01-01 00:00:00,,,SPX INDEX,MAR UW Equity,No permissions for Weights
MAS UN Equity,2020-01-01 00:00:00,,,SPX INDEX,MAS UN Equity,No permissions for Weights
MCD UN Equity,2020-01-01 00:00:00,,,SPX INDEX,MCD UN Equity,No permissions for Weights
MCHP UW Equity,2020-01-01 00:00:00,,,SPX INDEX,MCHP UW Equity,No permissions for Weights
MCK UN Equity,2020-01-01 00:00:00,,,SPX INDEX,MCK UN Equity,No permissions for Weights
MCO UN Equity,2020-01-01 00:00:00,,,SPX INDEX,MCO UN Equity,No permissions for Weights
MDLZ UW Equity,2020-01-01 00:00:00,,,SPX INDEX,MDLZ UW Equity,No permissions for Weights
MDT UN Equity,2020-01-01 00:00:00,,,SPX INDEX,MDT UN Equity,No permissions for Weights
MET UN Equity,2020-01-01 00:00:00,,,SPX INDEX,MET UN Equity,No permissions for Weights
MGM UN Equity,2020-01-01 00:00:00,,,SPX INDEX,MGM UN Equity,No permissions for Weights
MHK UN Equity,2020-01-01 00:00:00,,,SPX INDEX,MHK UN Equity,No permissions for Weights
MKC UN Equity,2020-01-01 00:00:00,,,SPX INDEX,MKC UN Equity,No permissions for Weights
MKTX UW Equity,2020-01-01 00:00:00,,,SPX INDEX,MKTX UW Equity,No permissions for Weights
MLM UN Equity,2020-01-01 00:00:00,,,SPX INDEX,MLM UN Equity,No permissions for Weights
MMC UN Equity,2020-01-01 00:00:00,,,SPX INDEX,MMC UN Equity,No permissions for Weights
MMM UN Equity,2020-01-01 00:00:00,,,SPX INDEX,MMM UN Equity,No permissions for Weights
MNST UW Equity,2020-01-01 00:00:00,,,SPX INDEX,MNST UW Equity,No permissions for Weights
MO UN Equity,2020-01-01 00:00:00,,,SPX INDEX,MO UN Equity,No permissions for Weights
MOS UN Equity,2020-01-01 00:00:00,,,SPX INDEX,MOS UN Equity,No permissions for Weights
MPC UN Equity,2020-01-01 00:00:00,,,SPX INDEX,MPC UN Equity,No permissions for Weights
MRK UN Equity,2020-01-01 00:00:00,,,SPX INDEX,MRK UN Equity,No permissions for Weights
MRO UN Equity,2020-01-01 00:00:00,,,SPX INDEX,MRO UN Equity,No permissions for Weights
MS UN Equity,2020-01-01 00:00:00,,,SPX INDEX,MS UN Equity,No permissions for Weights
MSCI UN Equity,2020-01-01 00:00:00,,,SPX INDEX,MSCI UN Equity,No permissions for Weights
MSFT UW Equity,2020-01-01 00:00:00,,,SPX INDEX,MSFT UW Equity,No permissions for Weights
MSI UN Equity,2020-01-01 00:00:00,,,SPX INDEX,MSI UN Equity,No permissions for Weights
MTB UN Equity,2020-01-01 00:00:00,,,SPX INDEX,MTB UN Equity,No permissions for Weights
MTD UN Equity,2020-01-01 00:00:00,,,SPX INDEX,MTD UN Equity,No permissions for Weights
MU UW Equity,2020-01-01 00:00:00,,,SPX INDEX,MU UW Equity,No permissions for Weights
MXIM UW Equity,2020-01-01 00:00:00,,,SPX INDEX,MXIM UW Equity,No permissions for Weights
MYL UW Equity,2020-01-01 00:00:00,,,SPX INDEX,MYL UW Equity,No permissions for Weights
NBL UW Equity,2020-01-01 00:00:00,,,SPX INDEX,NBL UW Equity,No permissions for Weights
NCLH UN Equity,2020-01-01 00:00:00,,,SPX INDEX,NCLH UN Equity,No permissions for Weights
NDAQ UW Equity,2020-01-01 00:00:00,,,SPX INDEX,NDAQ UW Equity,No permissions for Weights
NEE UN Equity,2020-01-01 00:00:00,,,SPX INDEX,NEE UN Equity,No permissions for Weights
NEM UN Equity,2020-01-01 00:00:00,,,SPX INDEX,NEM UN Equity,No permissions for Weights
NFLX UW Equity,2020-01-01 00:00:00,,,SPX INDEX,NFLX UW Equity,No permissions for Weights
NI UN Equity,2020-01-01 00:00:00,,,SPX INDEX,NI UN Equity,No permissions for Weights
NKE UN Equity,2020-01-01 00:00:00,,,SPX INDEX,NKE UN Equity,No permissions for Weights
NLOK UW Equity,2020-01-01 00:00:00,,,SPX INDEX,NLOK UW Equity,No permissions for Weights
NLSN UN Equity,2020-01-01 00:00:00,,,SPX INDEX,NLSN UN Equity,No permissions for Weights
NOC UN Equity,2020-01-01 00:00:00,,,SPX INDEX,NOC UN Equity,No permissions for Weights
NOV UN Equity,2020-01-01 00:00:00,,,SPX INDEX,NOV UN Equity,No permissions for Weights
NOW UN Equity,2020-01-01 00:00:00,,,SPX INDEX,NOW UN Equity,No permissions for Weights
NRG UN Equity,2020-01-01 00:00:00,,,SPX INDEX,NRG UN Equity,No permissions for Weights
NSC UN Equity,2020-01-01 00:00:00,,,SPX INDEX,NSC UN Equity,No permissions for Weights
NTAP UW Equity,2020-01-01 00:00:00,,,SPX INDEX,NTAP UW Equity,No permissions for Weights
NTRS UW Equity,2020-01-01 00:00:00,,,SPX INDEX,NTRS UW Equity,No permissions for Weights
NUE UN Equity,2020-01-01 00:00:00,,,SPX INDEX,NUE UN Equity,No permissions for Weights
NVDA UW Equity,2020-01-01 00:00:00,,,SPX INDEX,NVDA UW Equity,No permissions for Weights
NVR UN Equity,2020-01-01 00:00:00,,,SPX INDEX,NVR UN Equity,No permissions for Weights
NWL UW Equity,2020-01-01 00:00:00,,,SPX INDEX,NWL UW Equity,No permissions for Weights
NWS UW Equity,2020-01-01 00:00:00,,,SPX INDEX,NWS UW Equity,No permissions for Weights
NWSA UW Equity,2020-01-01 00:00:00,,,SPX INDEX,NWSA UW Equity,No permissions for Weights
O UN Equity,2020-01-01 00:00:00,,,SPX INDEX,O UN Equity,No permissions for Weights
ODFL UW Equity,2020-01-01 00:00:00,,,SPX INDEX,ODFL UW Equity,No permissions for Weights
OKE UN Equity,2020-01-01 00:00:00,,,SPX INDEX,OKE UN Equity,No permissions for Weights
OMC UN Equity,2020-01-01 00:00:00,,,SPX INDEX,OMC UN Equity,No permissions for Weights
ORCL UN Equity,2020-01-01 00:00:00,,,SPX INDEX,ORCL UN Equity,No permissions for Weights
ORLY UW Equity,2020-01-01 00:00:00,,,SPX INDEX,ORLY UW Equity,No permissions for Weights
OXY UN Equity,2020-01-01 00:00:00,,,SPX INDEX,OXY UN Equity,No permissions for Weights
PAYX UW Equity,2020-01-01 00:00:00,,,SPX INDEX,PAYX UW Equity,No permissions for Weights
PBCT UW Equity,2020-01-01 00:00:00,,,SPX INDEX,PBCT UW Equity,No permissions for Weights
PCAR UW Equity,2020-01-01 00:00:00,,,SPX INDEX,PCAR UW Equity,No permissions for Weights
PEAK UN Equity,2020-01-01 00:00:00,,,SPX INDEX,PEAK UN Equity,No permissions for Weights
PEG UN Equity,2020-01-01 00:00:00,,,SPX INDEX,PEG UN Equity,No permissions for Weights
PEP UW Equity,2020-01-01 00:00:00,,,SPX INDEX,PEP UW Equity,No permissions for Weights
PFE UN Equity,2020-01-01 00:00:00,,,SPX INDEX,PFE UN Equity,No permissions for Weights
PFG UW Equity,2020-01-01 00:00:00,,,SPX INDEX,PFG UW Equity,No permissions for Weights
PG UN Equity,2020-01-01 00:00:00,,,SPX INDEX,PG UN Equity,No permissions for Weights
PGR UN Equity,2020-01-01 00:00:00,,,SPX INDEX,PGR UN Equity,No permissions for Weights
PH UN Equity,2020-01-01 00:00:00,,,SPX INDEX,PH UN Equity,No permissions for Weights
PHM UN Equity,2020-01-01 00:00:00,,,SPX INDEX,PHM UN Equity,No permissions for Weights
PKG UN Equity,2020-01-01 00:00:00,,,SPX INDEX,PKG UN Equity,No permissions for Weights
PKI UN Equity,2020-01-01 00:00:00,,,SPX INDEX,PKI UN Equity,No permissions for Weights
PLD UN Equity,2020-01-01 00:00:00,,,SPX INDEX,PLD UN Equity,No permissions for Weights
PM UN Equity,2020-01-01 00:00:00,,,SPX INDEX,PM UN Equity,No permissions for Weights
PNC UN Equity,2020-01-01 00:00:00,,,SPX INDEX,PNC UN Equity,No permissions for Weights
PNR UN Equity,2020-01-01 00:00:00,,,SPX INDEX,PNR UN Equity,No permissions for Weights
PNW UN Equity,2020-01-01 00:00:00,,,SPX INDEX,PNW UN Equity,No permissions for Weights
PPG UN Equity,2020-01-01 00:00:00,,,SPX INDEX,PPG UN Equity,No permissions for Weights
PPL UN Equity,2020-01-01 00:00:00,,,SPX INDEX,PPL UN Equity,No permissions for Weights
PRGO UN Equity,2020-01-01 00:00:00,,,SPX INDEX,PRGO UN Equity,No permissions for Weights
PRU UN Equity,2020-01-01 00:00:00,,,SPX INDEX,PRU UN Equity,No permissions for Weights
PSA UN Equity,2020-01-01 00:00:00,,,SPX INDEX,PSA UN Equity,No permissions for Weights
PSX UN Equity,2020-01-01 00:00:00,,,SPX INDEX,PSX UN Equity,No permissions for Weights
PVH UN Equity,2020-01-01 00:00:00,,,SPX INDEX,PVH UN Equity,No permissions for Weights
PWR UN Equity,2020-01-01 00:00:00,,,SPX INDEX,PWR UN Equity,No permissions for Weights
PXD UN Equity,2020-01-01 00:00:00,,,SPX INDEX,PXD UN Equity,No permissions for Weights
PYPL UW Equity,2020-01-01 00:00:00,,,SPX INDEX,PYPL UW Equity,No permissions for Weights
QCOM UW Equity,2020-01-01 00:00:00,,,SPX INDEX,QCOM UW Equity,No permissions for Weights
QRVO UW Equity,2020-01-01 00:00:00,,,SPX INDEX,QRVO UW Equity,No permissions for Weights
RCL UN Equity,2020-01-01 00:00:00,,,SPX INDEX,RCL UN Equity,No permissions for Weights
RE UN Equity,2020-01-01 00:00:00,,,SPX INDEX,RE UN Equity,No permissions for Weights
REG UW Equity,2020-01-01 00:00:00,,,SPX INDEX,REG UW Equity,No permissions for Weights
REGN UW Equity,2020-01-01 00:00:00,,,SPX INDEX,REGN UW Equity,No permissions for Weights
RF UN Equity,2020-01-01 00:00:00,,,SPX INDEX,RF UN Equity,No permissions for Weights
RHI UN Equity,2020-01-01 00:00:00,,,SPX INDEX,RHI UN Equity,No permissions for Weights
RJF UN Equity,2020-01-01 00:00:00,,,SPX INDEX,RJF UN Equity,No permissions for Weights
RL UN Equity,2020-01-01 00:00:00,,,SPX INDEX,RL UN Equity,No permissions for Weights
RMD UN Equity,2020-01-01 00:00:00,,,SPX INDEX,RMD UN Equity,No permissions for Weights
ROK UN Equity,2020-01-01 00:00:00,,,SPX INDEX,ROK UN Equity,No permissions for Weights
ROL UN Equity,2020-01-01 00:00:00,,,SPX INDEX,ROL UN Equity,No permissions for Weights
ROP UN Equity,2020-01-01 00:00:00,,,SPX INDEX,ROP UN Equity,No permissions for Weights
ROST UW Equity,2020-01-01 00:00:00,,,SPX INDEX,ROST UW Equity,No permissions for Weights
RSG UN Equity,2020-01-01 00:00:00,,,SPX INDEX,RSG UN Equity,No permissions for Weights
RTN UN Equity,2020-01-01 00:00:00,,,SPX INDEX,RTN UN Equity,No permissions for Weights
RTX UN Equity,2020-01-01 00:00:00,,,SPX INDEX,RTX UN Equity,No permissions for Weights
SBAC UW Equity,2020-01-01 00:00:00,,,SPX INDEX,SBAC UW Equity,No permissions for Weights
SBUX UW Equity,2020-01-01 00:00:00,,,SPX INDEX,SBUX UW Equity,No permissions for Weights
SCHW UN Equity,2020-01-01 00:00:00,,,SPX INDEX,SCHW UN Equity,No permissions for Weights
SEE UN Equity,2020-01-01 00:00:00,,,SPX INDEX,SEE UN Equity,No permissions for Weights
SHW UN Equity,2020-01-01 00:00:00,,,SPX INDEX,SHW UN Equity,No permissions for Weights
SIVB UW Equity,2020-01-01 00:00:00,,,SPX INDEX,SIVB UW Equity,No permissions for Weights
SJM UN Equity,2020-01-01 00:00:00,,,SPX INDEX,SJM UN Equity,No permissions for Weights
SLB UN Equity,2020-01-01 00:00:00,,,SPX INDEX,SLB UN Equity,No permissions for Weights
SLG UN Equity,2020-01-01 00:00:00,,,SPX INDEX,SLG UN Equity,No permissions for Weights
SNA UN Equity,2020-01-01 00:00:00,,,SPX INDEX,SNA UN Equity,No permissions for Weights
SNPS UW Equity,2020-01-01 00:00:00,,,SPX INDEX,SNPS UW Equity,No permissions for Weights
SO UN Equity,2020-01-01 00:00:00,,,SPX INDEX,SO UN Equity,No permissions for Weights
SPG UN Equity,2020-01-01 00:00:00,,,SPX INDEX,SPG UN Equity,No permissions for Weights
SPGI UN Equity,2020-01-01 00:00:00,,,SPX INDEX,SPGI UN Equity,No permissions for Weights
SRE UN Equity,2020-01-01 00:00:00,,,SPX INDEX,SRE UN Equity,No permissions for Weights
STE UN Equity,2020-01-01 00:00:00,,,SPX INDEX,STE UN Equity,No permissions for Weights
STT UN Equity,2020-01-01 00:00:00,,,SPX INDEX,STT UN Equity,No permissions for Weights
STX UW Equity,2020-01-01 00:00:00,,,SPX INDEX,STX UW Equity,No permissions for Weights
STZ UN Equity,2020-01-01 00:00:00,,,SPX INDEX,STZ UN Equity,No permissions for Weights
SWK UN Equity,2020-01-01 00:00:00,,,SPX INDEX,SWK UN Equity,No permissions for Weights
SWKS UW Equity,2020-01-01 00:00:00,,,SPX INDEX,SWKS UW Equity,No permissions for Weights
SYF UN Equity,2020-01-01 00:00:00,,,SPX INDEX,SYF UN Equity,No permissions for Weights
SYK UN Equity,2020-01-01 00:00:00,,,SPX INDEX,SYK UN Equity,No permissions for Weights
SYY UN Equity,2020-01-01 00:00:00,,,SPX INDEX,SYY UN Equity,No permissions for Weights
T UN Equity,2020-01-01 00:00:00,,,SPX INDEX,T UN Equity,No permissions for Weights
TAP UN Equity,2020-01-01 00:00:00,,,SPX INDEX,TAP UN Equity,No permissions for Weights
TDG UN Equity,2020-01-01 00:00:00,,,SPX INDEX,TDG UN Equity,No permissions for Weights
TEL UN Equity,2020-01-01 00:00:00,,,SPX INDEX,TEL UN Equity,No permissions for Weights
TFC UN Equity,2020-01-01 00:00:00,,,SPX INDEX,TFC UN Equity,No permissions for Weights
TFX UN Equity,2020-01-01 00:00:00,,,SPX INDEX,TFX UN Equity,No permissions for Weights
TGT UN Equity,2020-01-01 00:00:00,,,SPX INDEX,TGT UN Equity,No permissions for Weights
TIF UN Equity,2020-01-01 00:00:00,,,SPX INDEX,TIF UN Equity,No permissions for Weights
TJX UN Equity,2020-01-01 00:00:00,,,SPX INDEX,TJX UN Equity,No permissions for Weights
TMO UN Equity,2020-01-01 00:00:00,,,SPX INDEX,TMO UN Equity,No permissions for Weights
TMUS UW Equity,2020-01-01 00:00:00,,,SPX INDEX,TMUS UW Equity,No permissions for Weights
TPR UN Equity,2020-01-01 00:00:00,,,SPX INDEX,TPR UN Equity,No permissions for Weights
TROW UW Equity,2020-01-01 00:00:00,,,SPX INDEX,TROW UW Equity,No permissions for Weights
TRV UN Equity,2020-01-01 00:00:00,,,SPX INDEX,TRV UN Equity,No permissions for Weights
TSCO UW Equity,2020-01-01 00:00:00,,,SPX INDEX,TSCO UW Equity,No permissions for Weights
TSN UN Equity,2020-01-01 00:00:00,,,SPX INDEX,TSN UN Equity,No permissions for Weights
TT UN Equity,2020-01-01 00:00:00,,,SPX INDEX,TT UN Equity,No permissions for Weights
TTWO UW Equity,2020-01-01 00:00:00,,,SPX INDEX,TTWO UW Equity,No permissions for Weights
TWTR UN Equity,2020-01-01 00:00:00,,,SPX INDEX,TWTR UN Equity,No permissions for Weights
TXN UW Equity,2020-01-01 00:00:00,,,SPX INDEX,TXN UW Equity,No permissions for Weights
TXT UN Equity,2020-01-01 00:00:00,,,SPX INDEX,TXT UN Equity,No permissions for Weights
UA UN Equity,2020-01-01 00:00:00,,,SPX INDEX,UA UN Equity,No permissions for Weights
UAA UN Equity,2020-01-01 00:00:00,,,SPX INDEX,UAA UN Equity,No permissions for Weights
UAL UW Equity,2020-01-01 00:00:00,,,SPX INDEX,UAL UW Equity,No permissions for Weights
UDR UN Equity,2020-01-01 00:00:00,,,SPX INDEX,UDR UN Equity,No permissions for Weights
UHS UN Equity,2020-01-01 00:00:00,,,SPX INDEX,UHS UN Equity,No permissions for Weights
ULTA UW Equity,2020-01-01 00:00:00,,,SPX INDEX,ULTA UW Equity,No permissions for Weights
UNH UN Equity,2020-01-01 00:00:00,,,SPX INDEX,UNH UN Equity,No permissions for Weights
UNM UN Equity,2020-01-01 00:00:00,,,SPX INDEX,UNM UN Equity,No permissions for Weights
UNP UN Equity,2020-01-01 00:00:00,,,SPX INDEX,UNP UN Equity,No permissions for Weights
UPS UN Equity,2020-01-01 00:00:00,,,SPX INDEX,UPS UN Equity,No permissions for Weights
URI UN Equity,2020-01-01 00:00:00,,,SPX INDEX,URI UN Equity,No permissions for Weights
USB UN Equity,2020-01-01 00:00:00,,,SPX INDEX,USB UN Equity,No permissions for Weights
V UN Equity,2020-01-01 00:00:00,,,SPX INDEX,V UN Equity,No permissions for Weights
VAR UN Equity,2020-01-01 00:00:00,,,SPX INDEX,VAR UN Equity,No permissions for Weights
VFC UN Equity,2020-01-01 00:00:00,,,SPX INDEX,VFC UN Equity,No permissions for Weights
VIAC UW Equity,2020-01-01 00:00:00,,,SPX INDEX,VIAC UW Equity,No permissions for Weights
VLO UN Equity,2020-01-01 00:00:00,,,SPX INDEX,VLO UN Equity,No permissions for Weights
VMC UN Equity,2020-01-01 00:00:00,,,SPX INDEX,VMC UN Equity,No permissions for Weights
VNO UN Equity,2020-01-01 00:00:00,,,SPX INDEX,VNO UN Equity,No permissions for Weights
VRSK UW Equity,2020-01-01 00:00:00,,,SPX INDEX,VRSK UW Equity,No permissions for Weights
VRSN UW Equity,2020-01-01 00:00:00,,,SPX INDEX,VRSN UW Equity,No permissions for Weights
VRTX UW Equity,2020-01-01 00:00:00,,,SPX INDEX,VRTX UW Equity,No permissions for Weights
VTR UN Equity,2020-01-01 00:00:00,,,SPX INDEX,VTR UN Equity,No permissions for Weights
VZ UN Equity,2020-01-01 00:00:00,,,SPX INDEX,VZ UN Equity,No permissions for Weights
WAB UN Equity,2020-01-01 00:00:00,,,SPX INDEX,WAB UN Equity,No permissions for Weights
WAT UN Equity,2020-01-01 00:00:00,,,SPX INDEX,WAT UN Equity,No permissions for Weights
WBA UW Equity,2020-01-01 00:00:00,,,SPX INDEX,WBA UW Equity,No permissions for Weights
WCG UN Equity,2020-01-01 00:00:00,,,SPX INDEX,WCG UN Equity,No permissions for Weights
WDC UW Equity,2020-01-01 00:00:00,,,SPX INDEX,WDC UW Equity,No permissions for Weights
WEC UN Equity,2020-01-01 00:00:00,,,SPX INDEX,WEC UN Equity,No permissions for Weights
WELL UN Equity,2020-01-01 00:00:00,,,SPX INDEX,WELL UN Equity,No permissions for Weights
WFC UN Equity,2020-01-01 00:00:00,,,SPX INDEX,WFC UN Equity,No permissions for Weights
WHR UN Equity,2020-01-01 00:00:00,,,SPX INDEX,WHR UN Equity,No permissions for Weights
WLTW UW Equity,2020-01-01 00:00:00,,,SPX INDEX,WLTW UW Equity,No permissions for Weights
WM UN Equity,2020-01-01 00:00:00,,,SPX INDEX,WM UN Equity,No permissions for Weights
WMB UN Equity,2020-01-01 00:00:00,,,SPX INDEX,WMB UN Equity,No permissions for Weights
WMT UN Equity,2020-01-01 00:00:00,,,SPX INDEX,WMT UN Equity,No permissions for Weights
WRB UN Equity,2020-01-01 00:00:00,,,SPX INDEX,WRB UN Equity,No permissions for Weights
WRK UN Equity,2020-01-01 00:00:00,,,SPX INDEX,WRK UN Equity,No permissions for Weights
WU UN Equity,2020-01-01 00:00:00,,,SPX INDEX,WU UN Equity,No permissions for Weights
WY UN Equity,2020-01-01 00:00:00,,,SPX INDEX,WY UN Equity,No permissions for Weights
WYNN UW Equity,2020-01-01 00:00:00,,,SPX INDEX,WYNN UW Equity,No permissions for Weights
XEC UN Equity,2020-01-01 00:00:00,,,SPX INDEX,XEC UN Equity,No permissions for Weights
XEL UW Equity,2020-01-01 00:00:00,,,SPX INDEX,XEL UW Equity,No permissions for Weights
XLNX UW Equity,2020-01-01 00:00:00,,,SPX INDEX,XLNX UW Equity,No permissions for Weights
XOM UN Equity,2020-01-01 00:00:00,,,SPX INDEX,XOM UN Equity,No permissions for Weights
XRAY UW Equity,2020-01-01 00:00:00,,,SPX INDEX,XRAY UW Equity,No permissions for Weights
XRX UN Equity,2020-01-01 00:00:00,,,SPX INDEX,XRX UN Equity,No permissions for Weights
XYL UN Equity,2020-01-01 00:00:00,,,SPX INDEX,XYL UN Equity,No permissions for Weights
YUM UN Equity,2020-01-01 00:00:00,,,SPX INDEX,YUM UN Equity,No permissions for Weights
ZBH UN Equity,2020-01-01 00:00:00,,,SPX INDEX,ZBH UN Equity,No permissions for Weights
ZBRA UW Equity,2020-01-01 00:00:00,,,SPX INDEX,ZBRA UW Equity,No permissions for Weights
ZION UW Equity,2020-01-01 00:00:00,,,SPX INDEX,ZION UW Equity,No permissions for Weights
ZTS UN Equity,2020-01-01 00:00:00,,,SPX INDEX,ZTS UN Equity,No permissions for Weights
